año,Mes,Estamento,cargo_funcion,grado_jornada,calif_form,region,as_espec,r_bruta_mens,r_liquida_mens,r_adic,r_bonos_inc,der_hr_ext,mont_hr_ext_diur,mont_hr_ext_noct,mont_hr_ext_fest,fecha_in,fecha_ter,viaticos,observaciones,id
2021,Diciembre,Técnico,SECRETARIA ADM MUNICIPAL,11,SECRETARIA,Región Metropolitana de Santiago,(150)(149)(78)(76)(75)(66)(44)(32)(12)(07),$1.944.707,1.671.346,-,-,Sí,"83.540,00 : 17,00 hrs",No tiene,No tiene,15-06-2021,31-12-2021,No informa,Sin observaciones,140
2021,Diciembre,Auxiliar,AUXILIAR DE SERVICIO,18,LICENCIA EDUCACION MEDIA TECNICO PROFESIONAL,Región Metropolitana de Santiago,(150)(149)(78)(76)(75)(66)(44)(32)(07),$1.067.527,929.537,-,-,No,No tiene,No tiene,No tiene,06-09-2021,31-12-2021,No informa,Sin observaciones,147
2021,Diciembre,Profesional,FORMULACION PROYECTOS SECPLA,8,INGENIERIA COMERCIAL,Región Metropolitana de Santiago,(153)(151)(150)(149)(78)(76)(75)(66)(44)(33)(32)(07),$3.778.272,2.763.542,-,-,No,No tiene,No tiene,No tiene,01-07-2004,31-12-2021,No informa,Sin observaciones,152
2021,Diciembre,Profesional,COORDINAR DIGITACION LECENCIAS,10,PROFESORA DE EDUCACION FISICA,Región Metropolitana de Santiago,(153)(151)(150)(149)(78)(76)(75)(66)(44)(33)(32)(12)(07),$2.711.661,2.119.107,-,-,Sí,"41.163,00 : 7,00 hrs",No tiene,No tiene,01-03-2009,31-12-2021,No informa,Sin observaciones,154
2021,Diciembre,Administrativo,INSPECTOR SEGURIDAD HUMANA,15,LICENCIA EDUCACION MEDIA,Región Metropolitana de Santiago,(151)(150)(149)(78)(76)(75)(66)(44)(32)(13)(12)(07),$1.490.527,1.352.426,-,-,Sí,"13.327,00 : 5,00 hrs","73.568,00 : 23,00 hrs",No tiene,01-08-2020,31-12-2021,No informa,Sin observaciones,158
2021,Diciembre,Administrativo,INSPECTOR SEGURIDAD HUMANA,16,CIENTIFICO HUMANISTA,Región Metropolitana de Santiago,(150)(149)(78)(76)(75)(66)(44)(32)(13)(12)(07),$1.296.985,1.248.394,-,-,Sí,"7.535,00 : 3,00 hrs","201.951,00 : 67,00 hrs",No tiene,01-04-2021,31-12-2021,No informa,Sin observaciones,159
2021,Diciembre,Profesional,INSPECTOR TECNICO DOM,9,CONSTRUCTOR CIVIL,Región Metropolitana de Santiago,(153)(151)(150)(149)(78)(76)(75)(66)(44)(32)(07),$3.144.643,2.555.392,-,-,No,No tiene,No tiene,No tiene,01-05-2020,31-12-2021,No informa,Sin observaciones,163
2021,Diciembre,Técnico,APOYO ADMINISTRATIVO SECPLA,10,DISEÑADOR,Región Metropolitana de Santiago,(151)(150)(149)(78)(76)(75)(66)(44)(32)(12)(07),$2.402.942,2.026.575,-,-,Sí,"141.130,00 : 24,00 hrs",No tiene,No tiene,01-08-2016,31-12-2021,No informa,Sin observaciones,168
2021,Diciembre,Profesional,PROFESIONAL APOYO OOCC,11,DISEÑADOR GRAFICO,Región Metropolitana de Santiago,(153)(151)(150)(149)(78)(76)(75)(66)(44)(32)(07),$2.290.153,1.860.724,-,-,No,No tiene,No tiene,No tiene,01-01-2018,31-12-2021,No informa,Sin observaciones,175
2021,Diciembre,Administrativo,ENCARGADO SITIO WEB MUNICIPAL,11,TECNICO EN PROGRAMADOR COMPUTADORES,Región Metropolitana de Santiago,(151)(150)(149)(78)(76)(75)(66)(44)(32)(13)(12)(07),$2.118.049,1.905.358,-,-,Sí,"196.564,00 : 40,00 hrs","117.939,00 : 20,00 hrs",No tiene,01-05-2020,31-12-2021,No informa,Sin observaciones,181
2021,Diciembre,Administrativo,CAJERA TESORERIA,15,LICENCIA EDUCACION MEDIA,Región Metropolitana de Santiago,(151)(150)(149)(78)(76)(75)(66)(44)(33)(32)(07),$1.492.442,1.007.143,-,-,No,No tiene,No tiene,No tiene,02-05-2013,31-12-2021,No informa,Sin observaciones,189
2021,Diciembre,Técnico,INSPECTOR MUNICIPAL,11,ADMINISTRACIÓN DE EMPRESA,Región Metropolitana de Santiago,(151)(150)(149)(78)(76)(75)(66)(44)(33)(32)(13)(12)(07),$2.173.599,2.173.463,-,-,Sí,"176.908,00 : 36,00 hrs","389.197,00 : 66,00 hrs",No tiene,01-01-1996,31-12-2021,No informa,Sin observaciones,198
2021,Diciembre,Profesional,PROFESIONAL,9,PROFESORA EDUCACION BASICA,Región Metropolitana de Santiago,(153)(151)(150)(149)(78)(76)(75)(66)(44)(32)(13)(12)(07),$3.217.480,2.633.127,-,-,Sí,"28.432,00 : 4,00 hrs","34.118,00 : 4,00 hrs",No tiene,01-01-2018,31-12-2021,No informa,Sin observaciones,201
2021,Diciembre,Técnico,ENCARGADO DEPTO P.CIRCULACION,9,4 SEMESTRE LICENCIATURA FILOSOFIA,Región Metropolitana de Santiago,(151)(150)(149)(78)(76)(75)(66)(44)(33)(32)(07),$2.867.284,2.115.537,-,-,No,No tiene,No tiene,No tiene,08-05-1995,31-12-2021,No informa,Sin observaciones,205
2021,Diciembre,Auxiliar,AUXILIAR DE SERVICIOS DASG,18,LICENCIA EDUCACION MEDIA,Región Metropolitana de Santiago,(151)(150)(149)(78)(76)(75)(66)(44)(32)(13)(12)(07),$1.262.638,1.266.806,-,-,Sí,"82.795,00 : 40,00 hrs","131.644,00 : 53,00 hrs",No tiene,01-05-2020,31-12-2021,No informa,Sin observaciones,206
2021,Diciembre,Profesional,PROFESIONAL APOYO LEY 20500,9,ADMINISTRADOR PUBLICO,Región Metropolitana de Santiago,(153)(151)(150)(149)(78)(76)(75)(66)(44)(33)(32)(12)(07),$3.236.833,2.536.460,-,-,Sí,"28.432,00 : 4,00 hrs",No tiene,No tiene,01-04-2017,31-12-2021,No informa,Sin observaciones,209
2021,Diciembre,Técnico,FISCALIZADOR DIRECCION  OBRAS,10,TECNICO ELECTROMECANICA,Región Metropolitana de Santiago,(151)(150)(149)(78)(76)(75)(66)(44)(33)(32)(12)(07),$2.359.817,1.847.807,-,-,Sí,"52.924,00 : 9,00 hrs",No tiene,No tiene,01-08-2017,31-12-2021,No informa,Sin observaciones,210
2021,Diciembre,Profesional,ENCARGADO ESPACIO MACUL,11,DISEÑADOR CON MENCION EN EQUIPAMIENTO,Región Metropolitana de Santiago,(153)(151)(150)(149)(78)(76)(75)(66)(44)(32)(13)(12)(07),$2.290.225,2.137.271,-,-,Sí,"186.736,00 : 38,00 hrs","112.042,00 : 19,00 hrs",No tiene,01-05-2020,31-12-2021,No informa,Sin observaciones,211
2021,Diciembre,Administrativo,INSPECTOR SEGURIDAD HUMANA,15,LICENCIA EDUCACION MEDIA,Región Metropolitana de Santiago,(151)(150)(149)(78)(76)(75)(66)(44)(32)(13)(12)(07),$1.490.527,1.418.806,-,-,Sí,"18.658,00 : 7,00 hrs","166.327,00 : 52,00 hrs",No tiene,09-04-2018,31-12-2021,No informa,Sin observaciones,213
2021,Diciembre,Administrativo,SECRETARIA ADMINISTRACION MUNI,13,LICENCIA EDUCACION MEDIA,Región Metropolitana de Santiago,(151)(150)(149)(78)(76)(75)(66)(44)(32)(07),$1.821.349,1.529.376,-,-,No,No tiene,No tiene,No tiene,01-01-2017,31-12-2021,No informa,Sin observaciones,220
2021,Diciembre,Profesional,ASISTENTE SOCIAL DEPTO SOCIAL,10,TRABAJADORA SOCIAL,Región Metropolitana de Santiago,(153)(151)(150)(149)(78)(76)(75)(66)(44)(33)(32)(07),$2.677.488,2.061.453,-,-,No,No tiene,No tiene,No tiene,01-01-2017,31-12-2021,No informa,Sin observaciones,221
2021,Diciembre,Administrativo,ATENCION PUBLICO RENTAS,17,ADMINISTRACION,Región Metropolitana de Santiago,(151)(150)(149)(78)(76)(75)(66)(44)(33)(32)(07),$1.335.298,941.141,-,-,No,No tiene,No tiene,No tiene,05-08-2015,31-12-2021,No informa,Sin observaciones,223
2021,Diciembre,Administrativo,FISCALIZADOR DIRECCION OBRAS,11,LICENCIA EDUCACION MEDIA,Región Metropolitana de Santiago,(151)(150)(149)(78)(76)(75)(66)(44)(32)(07),$2.170.885,1.540.071,-,-,No,No tiene,No tiene,No tiene,01-12-2017,31-12-2021,No informa,Sin observaciones,228
2021,Diciembre,Administrativo,APOYO ADMINISTRATIVO SEGURIDAD,15,TECNICO EN ADMINISTRACION DE EMPRESAS,Región Metropolitana de Santiago,(151)(150)(149)(78)(76)(75)(66)(44)(32)(13)(12)(07),$1.489.058,1.233.296,-,-,Sí,"18.658,00 : 7,00 hrs","102.355,00 : 32,00 hrs",No tiene,03-09-2018,31-12-2021,No informa,Sin observaciones,237
2021,Diciembre,Administrativo,SUPERVISOR COMPRAS DASG,11,LICENCIA EDUCACION MEDIA,Región Metropolitana de Santiago,(151)(150)(149)(78)(76)(75)(66)(44)(33)(32)(12)(07),$2.167.785,1.710.882,-,-,Sí,"54.055,00 : 11,00 hrs",No tiene,No tiene,01-02-2017,31-12-2021,No informa,Sin observaciones,239
2021,Diciembre,Profesional,PREVENCIONISTA DE RIESGO,10,"INGENIERIA EN PREVENCION DE RIESGOS, CALIDAD Y AMBIENTE",Región Metropolitana de Santiago,(153)(151)(150)(149)(78)(76)(75)(66)(44)(33)(32)(12)(07),$2.677.575,2.196.922,-,-,Sí,"47.043,00 : 8,00 hrs",No tiene,No tiene,01-01-2017,31-12-2021,No informa,Sin observaciones,242
2021,Diciembre,Profesional,DESARROLLO Y SEGURIDAD DITEC,8,INGENIERO EN COMPUTACION E INFORMATICA,Región Metropolitana de Santiago,(153)(151)(150)(149)(78)(76)(75)(66)(44)(33)(32)(12)(07),$3.736.690,2.941.153,-,-,Sí,"17.180,00 : 2,00 hrs",No tiene,No tiene,01-11-2007,31-12-2021,No informa,Sin observaciones,243
2021,Diciembre,Profesional,FORMULACION PROYECTOS SECPLA,7,GEOGRAFO,Región Metropolitana de Santiago,(153)(151)(150)(149)(78)(76)(75)(66)(44)(33)(32)(12)(07),$4.234.184,3.585.048,-,-,Sí,"71.943,00 : 7,00 hrs",No tiene,No tiene,01-01-2017,31-12-2021,No informa,Sin observaciones,259
2021,Diciembre,Profesional,ENCARGADO MEDIO AMBIENTE,7,MEDICO VETERINARIO,Región Metropolitana de Santiago,(153)(151)(150)(149)(78)(76)(75)(66)(44)(33)(32)(13)(12)(07),$4.259.872,3.603.234,-,-,Sí,"51.388,00 : 5,00 hrs","61.665,00 : 5,00 hrs",No tiene,13-03-1997,31-12-2021,No informa,Sin observaciones,262
2021,Diciembre,Administrativo,INSPECTOR SEGURIDAD HUMANA,15,LICENCIA EDUCACION MEDIA,Región Metropolitana de Santiago,(151)(150)(149)(78)(76)(75)(66)(44)(32)(13)(12)(07),$1.455.913,1.270.372,-,-,Sí,"7.996,00 : 3,00 hrs","102.355,00 : 32,00 hrs",No tiene,01-01-2018,31-12-2021,No informa,Sin observaciones,263
2021,Diciembre,Técnico,APOYO TECNICO SEGURIDAD HUMANA,9,LICENCIADO EN GEOGRAFIA,Región Metropolitana de Santiago,(151)(150)(149)(78)(76)(75)(66)(44)(33)(32)(13)(12)(07),$2.798.333,2.442.973,-,-,Sí,"142.158,00 : 20,00 hrs","153.530,00 : 18,00 hrs",No tiene,01-01-2019,31-12-2021,No informa,Sin observaciones,270
2021,Diciembre,Técnico,DIBUJANTE TECNICO DOM,9,DIBUJANTE TECNICO PROYECTISTA,Región Metropolitana de Santiago,(151)(150)(149)(78)(76)(75)(66)(44)(32)(12)(07),$2.856.602,2.242.877,-,-,Sí,"21.324,00 : 3,00 hrs",No tiene,No tiene,01-02-2014,31-12-2021,No informa,Sin observaciones,272
2021,Diciembre,Profesional,AUDITOR REVISOR CONTROL,8,INGENIERO CIVIL INDUSTRIAL,Región Metropolitana de Santiago,(153)(151)(150)(149)(78)(76)(75)(66)(44)(32)(07),$3.801.187,3.005.569,-,-,No,No tiene,No tiene,No tiene,01-06-2016,31-12-2021,No informa,Sin observaciones,277
2021,Diciembre,Profesional,PROFESIONAL APOYO ALCALDIA,5,PERIODISTA,Región Metropolitana de Santiago,(153)(151)(150)(149)(78)(76)(75)(66)(44)(33)(07),$5.560.083,4.642.927,-,-,No,No tiene,No tiene,No tiene,01-11-2019,31-12-2021,No informa,Sin observaciones,279
2021,Diciembre,Profesional,FORMULACION PROYECTOS SECPLA,7,CONSTRUCTOR CIVIL,Región Metropolitana de Santiago,(153)(151)(150)(149)(78)(76)(75)(66)(44)(33)(32)(12)(07),$4.234.164,3.539.018,-,-,Sí,"82.220,00 : 8,00 hrs",No tiene,No tiene,01-01-2017,31-12-2021,No informa,Sin observaciones,285
2021,Diciembre,Administrativo,TRANSCRIPCION PLANILLAS DIDECO,14,TECNICO EN COMERCIO EXTERIOR,Región Metropolitana de Santiago,(151)(150)(149)(78)(76)(75)(66)(44)(33)(32)(07),$1.645.404,1.405.116,-,-,No,No tiene,No tiene,No tiene,01-01-2019,31-12-2021,No informa,Sin observaciones,294
2021,Diciembre,Administrativo,INSPECTOR SEGURIDAD HUMANA,16,LICENCIA DE EDUCACION MEDIA HUMANISTICO CIENTIFICA,Región Metropolitana de Santiago,(150)(149)(78)(76)(75)(66)(44)(32)(07),$1.270.981,1.094.337,-,-,No,No tiene,No tiene,No tiene,01-03-2021,31-12-2021,No informa,Sin observaciones,299
2021,Diciembre,Administrativo,INSPECTOR SEGURIDAD HUMANA,15,TECNICO EN COMBUSTION INTERNA,Región Metropolitana de Santiago,(151)(150)(149)(78)(76)(75)(66)(44)(32)(13)(12)(07),$1.489.705,1.254.385,-,-,Sí,"7.996,00 : 3,00 hrs","185.518,00 : 58,00 hrs",No tiene,01-05-2018,31-12-2021,No informa,Sin observaciones,307
2021,Diciembre,Administrativo,EXAMINADOR DEPTO. LICENCIAS,13,LICENCIA ENSEÑANZA MEDIA,Región Metropolitana de Santiago,(150)(149)(78)(76)(75)(66)(44)(32)(07),$1.631.578,1.330.254,-,-,No,No tiene,No tiene,No tiene,01-08-2021,31-12-2021,No informa,Sin observaciones,312
2021,Diciembre,Administrativo,EXAMINADOR DEPTO LICENCIAS,13,TECNICO NIVEL SUPERIOR EN ADMINISTRACION,Región Metropolitana de Santiago,(151)(150)(149)(78)(76)(75)(66)(44)(33)(32)(07),$1.823.630,1.332.875,-,-,No,No tiene,No tiene,No tiene,08-05-2017,31-12-2021,No informa,Sin observaciones,314
2021,Diciembre,Administrativo,GESTOR TERRITORIAL SENDA,11,LICENCIA EDUCACION MEDIA,Región Metropolitana de Santiago,(151)(150)(149)(78)(76)(75)(66)(44)(32)(13)(12)(07),$2.170.813,1.989.172,-,-,Sí,"137.595,00 : 28,00 hrs","58.969,00 : 10,00 hrs",No tiene,01-03-2020,31-12-2021,No informa,Sin observaciones,319
2021,Diciembre,Profesional,INSPECTOR TECNICO DOM,8,INGENIERO EN PROYECTOS INDUSTRIALES,Región Metropolitana de Santiago,(153)(151)(150)(149)(78)(76)(75)(66)(44)(33)(32)(12)(07),$3.728.672,3.045.330,-,-,Sí,"85.900,00 : 10,00 hrs",No tiene,No tiene,01-02-2017,31-12-2021,No informa,Sin observaciones,326
2021,Diciembre,Administrativo,INSPECTOR SEGURIDAD HUMANA,15,LICENCIA DE EDUCACION MEDIA,Región Metropolitana de Santiago,(151)(150)(149)(78)(76)(75)(66)(44)(32)(13)(12)(07),$1.489.705,1.277.845,-,-,Sí,"7.996,00 : 3,00 hrs","121.547,00 : 38,00 hrs",No tiene,09-04-2018,31-12-2021,No informa,Sin observaciones,327
2021,Diciembre,Auxiliar,AUXILIAR SERVICIOS DASG,16,2 MEDIO,Región Metropolitana de Santiago,(151)(150)(149)(32),$597.642,552.991,-,-,No,No tiene,No tiene,No tiene,15-06-2017,30-11-2021,No informa,Sin observaciones,333
2021,Diciembre,Administrativo,INSPECTOR SEGURIDAD HUMANA,15,TECNICO MECANICO,Región Metropolitana de Santiago,(151)(150)(149)(78)(76)(75)(66)(44)(33)(32)(13)(12)(07),$1.462.801,1.376.484,-,-,Sí,"45.313,00 : 17,00 hrs","137.539,00 : 43,00 hrs",No tiene,01-03-2019,31-12-2021,No informa,Sin observaciones,335
2021,Diciembre,Auxiliar,CONDUCTOR ALCALDIA,13,2 MEDIO,Región Metropolitana de Santiago,(151)(150)(149)(78)(76)(75)(66)(44)(33)(32)(13)(12)(07),$1.784.971,1.591.533,-,-,Sí,"66.260,00 : 19,00 hrs","112.991,00 : 27,00 hrs",No tiene,09-01-2017,31-12-2021,No informa,Sin observaciones,338
2021,Diciembre,Administrativo,ATENCION PUBLICO CONVENIOS,13,LICENCIA EDUCACION MEDIA,Región Metropolitana de Santiago,(151)(150)(149)(78)(76)(75)(66)(44)(33)(32)(07),$1.809.774,1.527.848,-,-,No,No tiene,No tiene,No tiene,01-01-2018,31-12-2021,No informa,Sin observaciones,339
2021,Diciembre,Profesional,GEOGRAFO DEPTO URBANISMO,7,GEOGRAFO,Región Metropolitana de Santiago,(153)(151)(150)(149)(78)(76)(75)(66)(44)(33)(32)(12)(07),$4.229.209,3.320.431,-,-,Sí,"71.943,00 : 7,00 hrs",No tiene,No tiene,01-06-2017,31-12-2021,No informa,Sin observaciones,343
2021,Diciembre,Administrativo,GESTION ADMINISTRATIVA CIAM,14,TECNICO EN NIVEL SUPERIOR EN TRABAJO SOCIAL,Región Metropolitana de Santiago,(151)(150)(149)(78)(76)(75)(66)(44)(33)(32)(13)(12)(07),$1.647.369,1.492.903,-,-,Sí,"78.211,00 : 26,00 hrs","32.487,00 : 9,00 hrs",No tiene,17-03-2017,31-12-2021,No informa,Sin observaciones,344
2021,Diciembre,Administrativo,INSPECTOR SEGURIDAD HUMANA,16,CERTIFICADO DE EDUCACION MEDIA HUMINTICO CIENTIFICA,Región Metropolitana de Santiago,(150)(149)(78)(76)(75)(66)(44)(32)(13)(12)(07),$1.270.981,1.166.467,-,-,Sí,"10.047,00 : 4,00 hrs","57.270,00 : 19,00 hrs",No tiene,01-02-2021,31-12-2021,No informa,Sin observaciones,345
2021,Diciembre,Administrativo,INSPECTOR SEGURIDAD HUMANA,16,LICENCIA DE EDUCACION MEDIA HUNANISTICO CIENTIFICA,Región Metropolitana de Santiago,(150)(149)(78)(76)(75)(66)(44)(32)(13)(12)(07),$1.273.966,1.169.460,-,-,Sí,"2.512,00 : 1,00 hrs","147.695,00 : 49,00 hrs",No tiene,01-02-2021,31-12-2021,No informa,Sin observaciones,346
2021,Diciembre,Técnico,OPERADOR MANTENCION EQUIPOS,10,ANALISTA DE SISTEMA,Región Metropolitana de Santiago,(151)(150)(149)(78)(76)(75)(66)(44)(33)(32)(12)(07),$2.440.034,2.013.548,-,-,Sí,"35.282,00 : 6,00 hrs",No tiene,No tiene,01-11-1999,31-12-2021,No informa,Sin observaciones,350
2021,Diciembre,Profesional,INGRESOS OF.PARTES VIRTUAL,9,EDUCADORA DE PARVULO,Región Metropolitana de Santiago,(153)(151)(150)(149)(78)(76)(75)(66)(44)(32)(12)(07),$3.216.823,2.591.187,-,-,Sí,"49.755,00 : 7,00 hrs",No tiene,No tiene,01-01-2018,31-12-2021,No informa,Sin observaciones,352
2021,Diciembre,Administrativo,SECRETARIA ALCALDIA,11,LICENCIA EDUCACION MEDIA,Región Metropolitana de Santiago,(151)(150)(149)(78)(76)(75)(66)(44)(33)(32)(12)(07),$2.178.017,1.920.520,-,-,Sí,"127.767,00 : 26,00 hrs",No tiene,No tiene,22-07-2004,31-12-2021,No informa,Sin observaciones,355
2021,Diciembre,Profesional,AUDITOR REVISOR CONTROL,8,CONTADOR PUBLICO Y AUDITOR,Región Metropolitana de Santiago,(153)(151)(150)(149)(78)(76)(75)(66)(44)(33)(32)(07),$3.722.782,2.909.514,-,-,No,No tiene,No tiene,No tiene,01-06-2017,31-12-2021,No informa,Sin observaciones,359
2021,Diciembre,Profesional,ENCARGADO OOCC,7,SOCIOLOGO,Región Metropolitana de Santiago,(153)(151)(150)(149)(78)(76)(75)(66)(44)(33)(32)(13)(12)(07),$4.224.351,3.604.168,-,-,Sí,"102.775,00 : 10,00 hrs","24.666,00 : 2,00 hrs",No tiene,01-01-2019,31-12-2021,No informa,Sin observaciones,360
2021,Diciembre,Administrativo,INSPECTOR SEGURIDAD HUMANA,15,LICENCIA EDUCACION MEDIA,Región Metropolitana de Santiago,(151)(150)(149)(78)(76)(75)(66)(44)(32)(07),$1.455.382,1.207.018,-,-,No,No tiene,No tiene,No tiene,01-04-2020,31-12-2021,No informa,Sin observaciones,372
2021,Diciembre,Administrativo,ANALISTA CONTABLE,11,LICENCIA EDUCACION MEDIA,Región Metropolitana de Santiago,(151)(150)(149)(78)(76)(75)(66)(44)(33)(32)(07),$2.163.665,1.793.395,-,-,No,No tiene,No tiene,No tiene,18-07-1997,31-12-2021,No informa,Sin observaciones,375
2021,Diciembre,Administrativo,INSPECTOR SEGURIDAD HUMANA,15,LICENCIA EDUCACION MEDIA,Región Metropolitana de Santiago,(151)(150)(149)(78)(76)(75)(66)(44)(32)(13)(12)(07),$1.490.527,1.403.212,-,-,Sí,"61.306,00 : 23,00 hrs","150.334,00 : 47,00 hrs",No tiene,01-05-2020,31-12-2021,No informa,Sin observaciones,383
2021,Diciembre,Profesional,PROFESIONAL APOYO DIDECO,8,PSICOLOGO,Región Metropolitana de Santiago,(153)(151)(150)(149)(78)(76)(75)(66)(44)(33)(32)(12)(07),$3.777.511,3.173.625,-,-,Sí,"171.800,00 : 20,00 hrs",No tiene,No tiene,01-04-2017,31-12-2021,No informa,Sin observaciones,388
2021,Diciembre,Administrativo,SECRETARIA DEPTO. FINANZAS,16,LICENCIA DE EDUCACION MEDIA,Región Metropolitana de Santiago,(151)(150)(149)(78)(76)(75)(66)(44)(33)(32)(13)(12)(07),$1.416.504,1.292.835,-,-,Sí,"35.166,00 : 14,00 hrs","48.227,00 : 16,00 hrs",No tiene,01-06-2014,31-12-2021,No informa,Sin observaciones,391
2021,Diciembre,Técnico,AUDITORA REVISORA CONTROL,10,TECNICO UNIVERSITARIO GESTION ADMINISTRATIVA,Región Metropolitana de Santiago,(151)(150)(149)(78)(76)(75)(66)(44)(33)(32)(07),$2.409.045,1.801.669,-,-,No,No tiene,No tiene,No tiene,20-09-2011,31-12-2021,No informa,Sin observaciones,401
2021,Diciembre,Profesional,ENCARGADA DEPTO VIVIENDA,8,ASISTENTE SOCIAL,Región Metropolitana de Santiago,(153)(151)(150)(149)(78)(76)(75)(66)(44)(33)(32)(13)(12)(07),$3.719.280,3.225.935,-,-,Sí,"214.750,00 : 25,00 hrs","51.540,00 : 5,00 hrs",No tiene,07-01-2019,31-12-2021,No informa,Sin observaciones,403
2022,Enero,Profesional,ENCARGADO PLATAFORMA MUNICIPAL,10,INGENIERO EN INFORMATICA,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(33)(12)(07),$1.617.559,1.356.829,-,-,Sí,"143.499,00 : 23,00 hrs",No tiene,No tiene,01-01-2018,31-12-2022,No informa,Sin observaciones,12
2022,Enero,Profesional,ABOGADA DIRECCION JURIDICA,7,ABOGADO,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(33)(07),$2.631.062,2.094.467,-,-,No,No tiene,No tiene,No tiene,01-02-2015,31-12-2022,No informa,Sin observaciones,19
2022,Enero,Profesional,GESTION AUDIENCIAS ALCALDIA,12,TRABAJADORA SOCIAL,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(07),$1.281.011,1.033.747,-,-,No,No tiene,No tiene,No tiene,01-05-2020,30-06-2022,No informa,Sin observaciones,22
2022,Enero,Administrativo,INSPECTORA MUNICIPAL,16,INGENIERO EN PREVENCION DE RIESGOS LABORALES,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(13)(12)(07),$748.668,736.181,-,-,Sí,"26.650,00 : 10,00 hrs","105.536,00 : 33,00 hrs",No tiene,01-05-2018,30-06-2022,No informa,Sin observaciones,23
2022,Enero,Técnico,ENCARGADA RENDICIONES PROGRAMA,13,INGENIERO EN ADMINISTRACION DE EMPRESAS,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(13)(12)(07),$942.073,882.967,-,-,Sí,"92.503,00 : 25,00 hrs","71.042,00 : 16,00 hrs",No tiene,01-05-2020,31-12-2022,No informa,Sin observaciones,25
2022,Enero,Profesional,ENCARGADO PERMISOS PUBLICIDAD,6,INGENIERO COMERCIAL,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(33)(07),$3.101.361,2.510.822,-,-,No,No tiene,No tiene,No tiene,01-01-2017,30-06-2022,No informa,Sin observaciones,26
2022,Enero,Auxiliar,AUXILIAR DE SERVICIOS,18,ENSEÑANSA BASICA,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(13)(12)(07),$809.845,1.027.878,-,-,Sí,"48.315,00 : 22,00 hrs","276.713,00 : 105,00 hrs",No tiene,10-11-2021,31-03-2022,No informa,Sin observaciones,34
2022,Enero,Técnico,APOYO SOLICITUDES COMUNIDAD,10,PREPARADOR FISICO,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(33)(13)(12)(07),$1.308.838,1.759.388,-,-,Sí,"262.042,00 : 42,00 hrs","591.467,00 : 79,00 hrs",No tiene,01-12-2016,31-12-2022,No informa,Sin observaciones,35
2022,Enero,Administrativo,INSPECTOR SEGURIDAD HUMNANA,16,CIENTIFICO HUMANISTA,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(13)(07),$629.100,656.020,-,-,Sí,No tiene,"137.516,00 : 43,00 hrs",No tiene,01-01-2022,31-03-2022,No informa,Sin observaciones,36
2022,Enero,Profesional,APOYO DIRECCION SEGURIDAD HUMA,10,ABOGADA,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(13)(12)(07),$1.611.946,1.468.118,-,-,Sí,"124.782,00 : 20,00 hrs","89.843,00 : 12,00 hrs",No tiene,01-05-2020,31-12-2022,No informa,Sin observaciones,37
2022,Enero,Administrativo,MECANICO TALLER DMAOS,12,TECNICO EN MECANICA AUTOMOTRIZ,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(33)(13)(12)(07),$1.074.440,986.545,-,-,Sí,"4.358,00 : 1,00 hrs","104.600,00 : 20,00 hrs",No tiene,04-07-2017,31-12-2022,No informa,Sin observaciones,38
2022,Enero,Administrativo,ENCARGADO DEPTO CULTURA,11,LICENCIA EDUCACION  MEDIA,Región Metropolitana de Santiago,(78)(76)(75)(66)(44)(33)(13)(12)(07),$1.189.021,1.669.739,-,-,Sí,"271.121,00 : 52,00 hrs","488.017,00 : 78,00 hrs",No tiene,01-05-1990,31-12-2022,No informa,Sin observaciones,43
2022,Enero,Profesional,PROFESIONAL APOYO DIDECO,9,INGENIERO EN AGRONEGOCIOS,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(12)(07),$1.888.480,1.539.921,-,-,Sí,"67.873,00 : 9,00 hrs",No tiene,No tiene,01-01-2018,31-12-2022,No informa,Sin observaciones,51
2022,Enero,Profesional,ASISTENTE SOCIAL ALCALDIA,10,ASISTENTE SOCIAL,Región Metropolitana de Santiago,(153)(78)(76)(75)(66)(44)(07),$1.602.189,1.288.069,-,-,No,No tiene,No tiene,No tiene,01-06-2021,30-06-2022,No informa,Sin observaciones,52
